algoritmo,versao,threads,tamanhoEntrada,tipoEntrada,amostra,tempoMs,score,ordenadoCorretamente
"Bubble Sort","Paralelo",1,1000,"INVERTIDA",4,0.4169,7783.080986198864,true
"Bubble Sort","Paralelo",1,1000,"INVERTIDA",5,0.4362,7737.845809089182,true
"Bubble Sort","Paralelo",2,1000,"INVERTIDA",1,0.9253,6986.317420883136,true
"Bubble Sort","Paralelo",2,1000,"INVERTIDA",2,0.5997,7419.680548041625,true
"Bubble Sort","Paralelo",2,1000,"INVERTIDA",3,0.8227,7103.7413055572415,true
"Bubble Sort","Paralelo",2,1000,"INVERTIDA",4,0.7495,7196.853459686761,true
"Bubble Sort","Paralelo",2,1000,"INVERTIDA",5,0.5767,7458.764891115368,true
"Bubble Sort","Paralelo",4,1000,"INVERTIDA",1,1.2937,6651.541812931611,true
"Bubble Sort","Paralelo",4,1000,"INVERTIDA",2,0.6963,7270.426013711399,true
"Bubble Sort","Paralelo",4,1000,"INVERTIDA",3,0.9647,6944.65762076377,true
"Bubble Sort","Paralelo",4,1000,"INVERTIDA",4,0.9321,6979.0021187617085,true
"Bubble Sort","Paralelo",4,1000,"INVERTIDA",5,1.0018,6906.958195574022,true
"Bubble Sort","Paralelo",8,1000,"INVERTIDA",1,1.3382,6617.767157023944,true
"Bubble Sort","Paralelo",8,1000,"INVERTIDA",2,1.1972,6728.966265913275,true
"Bubble Sort","Paralelo",8,1000,"INVERTIDA",3,1.1329,6784.106820837893,true
"Bubble Sort","Paralelo",8,1000,"INVERTIDA",4,1.2413,6692.836591666476,true
"Bubble Sort","Paralelo",8,1000,"INVERTIDA",5,1.0608,6849.792176281944,true
"Insertion Sort","Paralelo",1,1000,"INVERTIDA",1,0.1936,8549.909964383734,true
"Insertion Sort","Paralelo",1,1000,"INVERTIDA",2,0.1858,8591.025514325853,true
"Insertion Sort","Paralelo",1,1000,"INVERTIDA",3,0.185,8595.339715775559,true
"Insertion Sort","Paralelo",1,1000,"INVERTIDA",4,0.1851,8594.799421255932,true
"Insertion Sort","Paralelo",1,1000,"INVERTIDA",5,0.1752,8649.757564116255,true
"Insertion Sort","Paralelo",2,1000,"INVERTIDA",1,0.4907,7620.168194514542,true
"Insertion Sort","Paralelo",2,1000,"INVERTIDA",2,0.4321,7747.285521698065,true
"Insertion Sort","Paralelo",2,1000,"INVERTIDA",3,0.4324,7746.591778741281,true
"Insertion Sort","Paralelo",2,1000,"INVERTIDA",4,0.3572,7937.571845181198,true
"Insertion Sort","Paralelo",2,1000,"INVERTIDA",5,0.3565,7939.532754578897,true
"Insertion Sort","Paralelo",4,1000,"INVERTIDA",1,0.8353,7088.554567533517,true
"Insertion Sort","Paralelo",4,1000,"INVERTIDA",2,0.556,7495.298109202961,true
"Insertion Sort","Paralelo",4,1000,"INVERTIDA",3,0.5576,7492.426143116845,true
"Insertion Sort","Paralelo",4,1000,"INVERTIDA",4,0.5634,7482.083943871808,true
"Insertion Sort","Paralelo",4,1000,"INVERTIDA",5,0.5698,7470.794773626086,true
"Insertion Sort","Paralelo",8,1000,"INVERTIDA",1,0.8887,7026.639142559805,true
"Insertion Sort","Paralelo",8,1000,"INVERTIDA",2,1.0355,6873.9058413683315,true
"Insertion Sort","Paralelo",8,1000,"INVERTIDA",3,0.9286,6982.760651496197,true
"Insertion Sort","Paralelo",8,1000,"INVERTIDA",4,0.8926,7022.264207638621,true
"Insertion Sort","Paralelo",8,1000,"INVERTIDA",5,0.9396,6970.99546403175,true
"Quick Sort","Paralelo",1,1000,"INVERTIDA",1,0.461,7682.573408739771,true
"Quick Sort","Paralelo",1,1000,"INVERTIDA",2,0.3516,7953.367930356457,true
"Quick Sort","Paralelo",1,1000,"INVERTIDA",3,0.3261,8028.632522009952,true
"Quick Sort","Paralelo",1,1000,"INVERTIDA",4,0.301,8108.7012479239875,true
"Quick Sort","Paralelo",1,1000,"INVERTIDA",5,0.2735,8204.48239870793,true
"Quick Sort","Paralelo",2,1000,"INVERTIDA",1,0.2983,8117.709121960973,true
"Quick Sort","Paralelo",2,1000,"INVERTIDA",2,0.324,8035.090989695279,true
"Quick Sort","Paralelo",2,1000,"INVERTIDA",3,0.2847,8164.359223160927,true
"Quick Sort","Paralelo",2,1000,"INVERTIDA",4,0.2967,8123.085686660756,true
"Quick Sort","Paralelo",2,1000,"INVERTIDA",5,0.2758,8196.110354579243,true
"Quick Sort","Paralelo",4,1000,"INVERTIDA",1,0.3237,8036.0170446525335,true
"Quick Sort","Paralelo",4,1000,"INVERTIDA",2,0.3275,8024.349949272548,true
"Quick Sort","Paralelo",4,1000,"INVERTIDA",3,0.2754,8197.5613337541,true
"Quick Sort","Paralelo",4,1000,"INVERTIDA",4,0.2664,8230.77798381986,true
"Quick Sort","Paralelo",4,1000,"INVERTIDA",5,0.246,8310.424991778873,true
"Quick Sort","Paralelo",8,1000,"INVERTIDA",1,0.2925,8137.338348522578,true
"Quick Sort","Paralelo",8,1000,"INVERTIDA",2,0.3245,8033.549469181391,true
"Quick Sort","Paralelo",8,1000,"INVERTIDA",3,0.3064,8090.925473166944,true
"Quick Sort","Paralelo",8,1000,"INVERTIDA",4,0.2971,8121.738831370246,true
"Quick Sort","Paralelo",8,1000,"INVERTIDA",5,0.29,8145.919592941881,true
"Merge Sort","Paralelo",1,1000,"INVERTIDA",1,0.3529,7949.67866502849,true
"Merge Sort","Paralelo",1,1000,"INVERTIDA",2,0.3968,7832.4749038492555,true
"Merge Sort","Paralelo",1,1000,"INVERTIDA",3,0.2955,8127.137177466596,true
"Merge Sort","Paralelo",1,1000,"INVERTIDA",4,0.2753,8197.924407927621,true
"Merge Sort","Paralelo",1,1000,"INVERTIDA",5,0.2906,8143.8533646120895,true
"Merge Sort","Paralelo",2,1000,"INVERTIDA",1,0.3532,7948.829226874032,true
"Merge Sort","Paralelo",2,1000,"INVERTIDA",2,0.3445,7973.760908184061,true
"Merge Sort","Paralelo",2,1000,"INVERTIDA",3,0.3039,8099.115711873274,true
"Merge Sort","Paralelo",2,1000,"INVERTIDA",4,0.311,8076.028597434565,true
"Merge Sort","Paralelo",2,1000,"INVERTIDA",5,0.294,8132.22474741606,true
"Merge Sort","Paralelo",4,1000,"INVERTIDA",1,0.3752,7888.426470462286,true
"Merge Sort","Paralelo",4,1000,"INVERTIDA",2,0.3528,7949.961971612352,true
"Merge Sort","Paralelo",4,1000,"INVERTIDA",3,0.6404,7354.057771873138,true
"Merge Sort","Paralelo",4,1000,"INVERTIDA",4,0.3618,7924.780719569242,true
"Merge Sort","Paralelo",4,1000,"INVERTIDA",5,0.363,7921.470657830863,true
"Merge Sort","Paralelo",8,1000,"INVERTIDA",1,0.3521,7951.947369830609,true
"Merge Sort","Paralelo",8,1000,"INVERTIDA",2,0.3452,7971.73173918719,true
"Merge Sort","Paralelo",8,1000,"INVERTIDA",3,0.35,7957.927342245103,true
"Merge Sort","Paralelo",8,1000,"INVERTIDA",4,0.2905,8144.197439485353,true
"Merge Sort","Paralelo",8,1000,"INVERTIDA",5,0.2804,8179.573763499107,true
"Bubble Sort","Serial",1,5000,"INVERTIDA",1,7.2642,6535.686803105671,true
"Bubble Sort","Serial",1,5000,"INVERTIDA",2,8.2813,6404.84812042613,true
"Bubble Sort","Serial",1,5000,"INVERTIDA",3,15.6742,5768.30707951621,true
"Bubble Sort","Serial",1,5000,"INVERTIDA",4,12.4945,5994.400426877513,true
"Bubble Sort","Serial",1,5000,"INVERTIDA",5,12.6325,5983.44364699674,true
"Insertion Sort","Serial",1,5000,"INVERTIDA",1,4.5122,7011.310385007562,true
"Insertion Sort","Serial",1,5000,"INVERTIDA",2,4.437,7028.101725512866,true
"Insertion Sort","Serial",1,5000,"INVERTIDA",3,4.2524,7070.559780530733,true
"Insertion Sort","Serial",1,5000,"INVERTIDA",4,4.2671,7067.111807860106,true
"Insertion Sort","Serial",1,5000,"INVERTIDA",5,4.5735,6997.828697218837,true
"Quick Sort","Serial",1,5000,"INVERTIDA",1,0.1352,10000.0,true
"Quick Sort","Serial",1,5000,"INVERTIDA",2,0.1241,10000.0,true
"Quick Sort","Serial",1,5000,"INVERTIDA",3,0.1223,10000.0,true
"Quick Sort","Serial",1,5000,"INVERTIDA",4,0.1276,10000.0,true
"Quick Sort","Serial",1,5000,"INVERTIDA",5,0.1276,10000.0,true
"Merge Sort","Serial",1,5000,"INVERTIDA",1,0.2009,10000.0,true
"Merge Sort","Serial",1,5000,"INVERTIDA",2,0.1911,10000.0,true
"Merge Sort","Serial",1,5000,"INVERTIDA",3,0.1916,10000.0,true
"Merge Sort","Serial",1,5000,"INVERTIDA",4,0.1951,10000.0,true
"Merge Sort","Serial",1,5000,"INVERTIDA",5,0.1975,10000.0,true
"Bubble Sort","Paralelo",1,5000,"INVERTIDA",1,7.9678,6443.3770634811335,true
"Bubble Sort","Paralelo",1,5000,"INVERTIDA",2,8.6947,6356.2169765872695,true
"Bubble Sort","Paralelo",1,5000,"INVERTIDA",3,7.8621,6456.710630129724,true
"Bubble Sort","Paralelo",1,5000,"INVERTIDA",4,7.3996,6517.246072718762,true
"Bubble Sort","Paralelo",1,5000,"INVERTIDA",5,7.8525,6457.930507040127,true
"Bubble Sort","Paralelo",2,5000,"INVERTIDA",1,2.5381,7586.284913001566,true
"Bubble Sort","Paralelo",2,5000,"INVERTIDA",2,2.4299,7629.8289491238975,true
"Bubble Sort","Paralelo",2,5000,"INVERTIDA",3,2.281,7693.035344086403,true
"Bubble Sort","Paralelo",2,5000,"INVERTIDA",4,2.1652,7745.11340174079,true
"Bubble Sort","Paralelo",2,5000,"INVERTIDA",5,2.4075,7639.085710842166,true
"Bubble Sort","Paralelo",4,5000,"INVERTIDA",1,1.6904,7992.566026960362,true
"Bubble Sort","Paralelo",4,5000,"INVERTIDA",2,1.2203,8318.340491482784,true
"Bubble Sort","Paralelo",4,5000,"INVERTIDA",3,1.6293,8029.368523608627,true
"Bubble Sort","Paralelo",4,5000,"INVERTIDA",4,1.5896,8054.028648634913,true
"Bubble Sort","Paralelo",4,5000,"INVERTIDA",5,1.1766,8354.79956028461,true
"Bubble Sort","Paralelo",8,5000,"INVERTIDA",1,1.0333,8484.642265826827,true
"Bubble Sort","Paralelo",8,5000,"INVERTIDA",2,1.1477,8379.662765371477,true
"Bubble Sort","Paralelo",8,5000,"INVERTIDA",3,1.123,8401.414090441127,true
"Bubble Sort","Paralelo",8,5000,"INVERTIDA",4,1.0179,8499.655069220484,true
"Bubble Sort","Paralelo",8,5000,"INVERTIDA",5,0.8627,8665.053989432527,true
"Insertion Sort","Paralelo",1,5000,"INVERTIDA",1,4.3806,7040.88322653917,true
"Insertion Sort","Paralelo",1,5000,"INVERTIDA",2,4.3922,7038.241005302568,true
"Insertion Sort","Paralelo",1,5000,"INVERTIDA",3,4.3451,7049.013060624736,true
"Insertion Sort","Paralelo",1,5000,"INVERTIDA",4,4.3169,7055.518646847491,true
"Insertion Sort","Paralelo",1,5000,"INVERTIDA",5,4.4724,7020.1620943163225,true
"Insertion Sort","Paralelo",2,5000,"INVERTIDA",1,1.8202,7918.610780008636,true
"Insertion Sort","Paralelo",2,5000,"INVERTIDA",2,1.493,8116.704228287077,true
"Insertion Sort","Paralelo",2,5000,"INVERTIDA",3,1.4653,8135.4262088207015,true
"Insertion Sort","Paralelo",2,5000,"INVERTIDA",4,1.4392,8153.393586344066,true
"Insertion Sort","Paralelo",2,5000,"INVERTIDA",5,1.4013,8180.073034956705,true
"Insertion Sort","Paralelo",4,5000,"INVERTIDA",1,0.8134,8723.888143694294,true
"Insertion Sort","Paralelo",4,5000,"INVERTIDA",2,0.9041,8618.189300309088,true
"Insertion Sort","Paralelo",4,5000,"INVERTIDA",3,0.9838,8533.722586682425,true
"Insertion Sort","Paralelo",4,5000,"INVERTIDA",4,1.0447,8473.67234672999,true
"Insertion Sort","Paralelo",4,5000,"INVERTIDA",5,0.821,8714.589547466601,true
"Insertion Sort","Paralelo",8,5000,"INVERTIDA",1,0.972,8545.787047044705,true
"Insertion Sort","Paralelo",8,5000,"INVERTIDA",2,1.115,8408.561761643352,true
"Insertion Sort","Paralelo",8,5000,"INVERTIDA",3,1.0279,8489.880864250825,true
"Insertion Sort","Paralelo",8,5000,"INVERTIDA",4,1.1172,8406.591051368354,true
"Insertion Sort","Paralelo",8,5000,"INVERTIDA",5,1.0752,8444.901517511702,true
"Quick Sort","Paralelo",1,5000,"INVERTIDA",1,0.49,9230.641074492016,true
"Quick Sort","Paralelo",1,5000,"INVERTIDA",2,0.8643,8663.201384701213,true
"Quick Sort","Paralelo",1,5000,"INVERTIDA",3,0.446,9324.718714400227,true
"Quick Sort","Paralelo",1,5000,"INVERTIDA",4,0.4065,9417.445838105843,true
"Quick Sort","Paralelo",1,5000,"INVERTIDA",5,0.362,9533.37665595185,true
"Quick Sort","Paralelo",2,5000,"INVERTIDA",1,0.4008,9431.566077415078,true
"Quick Sort","Paralelo",2,5000,"INVERTIDA",2,0.4192,9386.684173877165,true
"Quick Sort","Paralelo",2,5000,"INVERTIDA",3,0.3854,9470.743791447598,true
"Quick Sort","Paralelo",2,5000,"INVERTIDA",4,0.3739,9501.034865619422,true
"Quick Sort","Paralelo",2,5000,"INVERTIDA",5,0.3615,9534.758726186035,true
"Quick Sort","Paralelo",4,5000,"INVERTIDA",1,0.4258,9371.06387431309,true
"Quick Sort","Paralelo",4,5000,"INVERTIDA",2,0.4425,9332.596502034496,true
"Quick Sort","Paralelo",4,5000,"INVERTIDA",3,0.4185,9388.355276966195,true
"Quick Sort","Paralelo",4,5000,"INVERTIDA",4,0.3904,9457.854692811352,true
"Quick Sort","Paralelo",4,5000,"INVERTIDA",5,0.3695,9512.871627279648,true
"Quick Sort","Paralelo",8,5000,"INVERTIDA",1,0.3813,9481.438260627212,true
"Quick Sort","Paralelo",8,5000,"INVERTIDA",2,0.4069,9416.462392079557,true
"Quick Sort","Paralelo",8,5000,"INVERTIDA",3,0.4269,9368.484052989792,true
"Quick Sort","Paralelo",8,5000,"INVERTIDA",4,0.3729,9503.712760432649,true
"Quick Sort","Paralelo",8,5000,"INVERTIDA",5,0.3508,9564.80236743925,true
"Merge Sort","Paralelo",1,5000,"INVERTIDA",1,0.5112,9188.289802108899,true
"Merge Sort","Paralelo",1,5000,"INVERTIDA",2,0.5027,9205.055434646038,true
"Merge Sort","Paralelo",1,5000,"INVERTIDA",3,0.4676,9277.428756427738,true
"Merge Sort","Paralelo",1,5000,"INVERTIDA",4,0.4469,9322.702990464813,true
"Merge Sort","Paralelo",1,5000,"INVERTIDA",5,0.5307,9150.857714932075,true
"Merge Sort","Paralelo",2,5000,"INVERTIDA",1,0.4668,9279.1409256282,true
"Merge Sort","Paralelo",2,5000,"INVERTIDA",2,0.4586,9296.861815768547,true
"Merge Sort","Paralelo",2,5000,"INVERTIDA",3,0.4087,9412.04881648761,true
"Merge Sort","Paralelo",2,5000,"INVERTIDA",4,0.4448,9327.412683505296,true
"Merge Sort","Paralelo",2,5000,"INVERTIDA",5,0.4924,9225.75555123924,true
"Merge Sort","Paralelo",4,5000,"INVERTIDA",1,0.4906,9229.417453760532,true
"Merge Sort","Paralelo",4,5000,"INVERTIDA",2,0.4779,9255.642540246785,true
"Merge Sort","Paralelo",4,5000,"INVERTIDA",3,0.4476,9321.13800995393,true
"Merge Sort","Paralelo",4,5000,"INVERTIDA",4,0.4731,9265.736303285083,true
"Merge Sort","Paralelo",4,5000,"INVERTIDA",5,0.4896,9231.457654406408,true
"Merge Sort","Paralelo",8,5000,"INVERTIDA",1,0.5148,9181.272949376385,true
"Merge Sort","Paralelo",8,5000,"INVERTIDA",2,0.5166,9177.782904399492,true
"Merge Sort","Paralelo",8,5000,"INVERTIDA",3,0.4448,9327.412683505296,true
"Merge Sort","Paralelo",8,5000,"INVERTIDA",4,0.4857,9239.454456328891,true
"Merge Sort","Paralelo",8,5000,"INVERTIDA",5,0.4675,9277.64261729878,true
"Bubble Sort","Serial",1,10000,"INVERTIDA",1,30.5734,5793.262697947726,true
"Bubble Sort","Serial",1,10000,"INVERTIDA",2,30.4732,5796.535449491997,true
"Bubble Sort","Serial",1,10000,"INVERTIDA",3,31.2356,5771.900593815913,true
"Bubble Sort","Serial",1,10000,"INVERTIDA",4,30.8351,5784.765486203244,true
"Bubble Sort","Serial",1,10000,"INVERTIDA",5,30.9871,5779.863302022124,true
"Insertion Sort","Serial",1,10000,"INVERTIDA",1,17.4172,6354.622353223291,true
"Insertion Sort","Serial",1,10000,"INVERTIDA",2,17.345,6358.769089046495,true
"Insertion Sort","Serial",1,10000,"INVERTIDA",3,17.4562,6352.389583748719,true
"Insertion Sort","Serial",1,10000,"INVERTIDA",4,17.6733,6340.051115975874,true
"Insertion Sort","Serial",1,10000,"INVERTIDA",5,17.6221,6342.947234952634,true
"Quick Sort","Serial",1,10000,"INVERTIDA",1,0.2824,10000.0,true
"Quick Sort","Serial",1,10000,"INVERTIDA",2,0.2629,10000.0,true
"Quick Sort","Serial",1,10000,"INVERTIDA",3,0.2757,10000.0,true
"Quick Sort","Serial",1,10000,"INVERTIDA",4,0.2725,10000.0,true
"Quick Sort","Serial",1,10000,"INVERTIDA",5,0.2594,10000.0,true
"Merge Sort","Serial",1,10000,"INVERTIDA",1,0.4159,10000.0,true
"Merge Sort","Serial",1,10000,"INVERTIDA",2,0.4299,10000.0,true
"Merge Sort","Serial",1,10000,"INVERTIDA",3,0.4577,9991.92747225131,true
"Merge Sort","Serial",1,10000,"INVERTIDA",4,0.4391,10000.0,true
"Merge Sort","Serial",1,10000,"INVERTIDA",5,0.4335,10000.0,true
"Bubble Sort","Paralelo",1,10000,"INVERTIDA",1,32.6984,5726.278730631912,true
"Bubble Sort","Paralelo",1,10000,"INVERTIDA",2,30.3027,5802.129242505954,true
"Bubble Sort","Paralelo",1,10000,"INVERTIDA",3,32.0109,5747.459879595036,true
"Bubble Sort","Paralelo",1,10000,"INVERTIDA",4,30.0802,5809.476728940272,true
"Bubble Sort","Paralelo",1,10000,"INVERTIDA",5,31.2352,5771.913359923421,true
"Bubble Sort","Paralelo",2,10000,"INVERTIDA",1,7.8877,7145.824246937888,true
"Bubble Sort","Paralelo",2,10000,"INVERTIDA",2,7.9194,7141.816553176336,true
"Bubble Sort","Paralelo",2,10000,"INVERTIDA",3,7.9315,7140.291034732571,true
"Bubble Sort","Paralelo",2,10000,"INVERTIDA",4,8.089,7120.643830957081,true
"Bubble Sort","Paralelo",2,10000,"INVERTIDA",5,8.1399,7114.376135939288,true
"Bubble Sort","Paralelo",4,10000,"INVERTIDA",1,2.4094,8331.203529104187,true
"Bubble Sort","Paralelo",4,10000,"INVERTIDA",2,2.8248,8172.185246454181,true
"Bubble Sort","Paralelo",4,10000,"INVERTIDA",3,2.7268,8207.484254299254,true
"Bubble Sort","Paralelo",4,10000,"INVERTIDA",4,2.6092,8251.557597002675,true
"Bubble Sort","Paralelo",4,10000,"INVERTIDA",5,2.3538,8354.544680817233,true
"Bubble Sort","Paralelo",8,10000,"INVERTIDA",1,1.4438,8843.20621483147,true
"Bubble Sort","Paralelo",8,10000,"INVERTIDA",2,1.5179,8793.16434980657,true
"Bubble Sort","Paralelo",8,10000,"INVERTIDA",3,6.0479,7411.2338748154125,true
"Bubble Sort","Paralelo",8,10000,"INVERTIDA",4,1.6533,8707.732397735523,true
"Bubble Sort","Paralelo",8,10000,"INVERTIDA",5,1.5027,8803.227140637233,true
"Insertion Sort","Paralelo",1,10000,"INVERTIDA",1,18.6854,6284.464698172438,true
"Insertion Sort","Paralelo",1,10000,"INVERTIDA",2,17.4061,6355.258749373989,true
"Insertion Sort","Paralelo",1,10000,"INVERTIDA",3,17.1671,6369.060848712402,true
"Insertion Sort","Paralelo",1,10000,"INVERTIDA",4,17.294,6361.708657747641,true
"Insertion Sort","Paralelo",1,10000,"INVERTIDA",5,17.3247,6359.938114072364,true
"Insertion Sort","Paralelo",2,10000,"INVERTIDA",1,4.8258,7636.846311415961,true
"Insertion Sort","Paralelo",2,10000,"INVERTIDA",2,4.8528,7631.269676313745,true
"Insertion Sort","Paralelo",2,10000,"INVERTIDA",3,4.751,7652.460236947128,true
"Insertion Sort","Paralelo",2,10000,"INVERTIDA",4,4.9401,7613.448686083489,true
"Insertion Sort","Paralelo",2,10000,"INVERTIDA",5,5.0759,7586.343984089487,true
"Insertion Sort","Paralelo",4,10000,"INVERTIDA",1,2.6853,8222.816412365588,true
"Insertion Sort","Paralelo",4,10000,"INVERTIDA",2,1.6719,8696.546843740029,true
"Insertion Sort","Paralelo",4,10000,"INVERTIDA",3,2.5737,8265.253156597315,true
"Insertion Sort","Paralelo",4,10000,"INVERTIDA",4,1.6608,8703.207024196994,true
"Insertion Sort","Paralelo",4,10000,"INVERTIDA",5,1.8253,8608.778528233008,true
"Insertion Sort","Paralelo",8,10000,"INVERTIDA",1,1.9293,8553.376040540794,true
"Insertion Sort","Paralelo",8,10000,"INVERTIDA",2,1.2859,8959.01009141494,true
"Insertion Sort","Paralelo",8,10000,"INVERTIDA",3,1.2414,8994.224729274036,true
"Insertion Sort","Paralelo",8,10000,"INVERTIDA",4,1.626,8724.379947632617,true
"Insertion Sort","Paralelo",8,10000,"INVERTIDA",5,1.6067,8736.31864300299,true
"Quick Sort","Paralelo",1,10000,"INVERTIDA",1,0.6209,9686.987700659967,true
"Quick Sort","Paralelo",1,10000,"INVERTIDA",2,0.5747,9764.304953793287,true
"Quick Sort","Paralelo",1,10000,"INVERTIDA",3,0.5459,9815.71443068063,true
"Quick Sort","Paralelo",1,10000,"INVERTIDA",4,0.5234,9857.801999492585,true
"Quick Sort","Paralelo",1,10000,"INVERTIDA",5,0.512,9879.822224608137,true
"Quick Sort","Paralelo",2,10000,"INVERTIDA",1,1.0642,9148.223443133844,true
"Quick Sort","Paralelo",2,10000,"INVERTIDA",2,0.7178,9541.976449668751,true
"Quick Sort","Paralelo",2,10000,"INVERTIDA",3,0.6986,9569.087176145493,true
"Quick Sort","Paralelo",2,10000,"INVERTIDA",4,0.6621,9622.745256835733,true
"Quick Sort","Paralelo",2,10000,"INVERTIDA",5,0.5502,9807.868820954302,true
"Quick Sort","Paralelo",4,10000,"INVERTIDA",1,0.6761,9601.822264576234,true
"Quick Sort","Paralelo",4,10000,"INVERTIDA",2,0.6197,9688.922129070195,true
"Quick Sort","Paralelo",4,10000,"INVERTIDA",3,0.658,9628.956517468278,true
"Quick Sort","Paralelo",4,10000,"INVERTIDA",4,0.6946,9574.828968236112,true
"Quick Sort","Paralelo",4,10000,"INVERTIDA",5,0.601,9719.56081461718,true
"Quick Sort","Paralelo",8,10000,"INVERTIDA",1,0.6482,9643.961178150148,true
"Quick Sort","Paralelo",8,10000,"INVERTIDA",2,0.5464,9814.798981209029,true
"Quick Sort","Paralelo",8,10000,"INVERTIDA",3,0.5135,9876.89697027134,true
"Quick Sort","Paralelo",8,10000,"INVERTIDA",4,0.5408,9825.100204767296,true
"Quick Sort","Paralelo",8,10000,"INVERTIDA",5,0.5343,9837.191600567263,true
"Merge Sort","Paralelo",1,10000,"INVERTIDA",1,0.6955,9573.534187176334,true
"Merge Sort","Paralelo",1,10000,"INVERTIDA",2,0.6701,9610.735703734124,true
"Merge Sort","Paralelo",1,10000,"INVERTIDA",3,0.6704,9610.288139543365,true
"Merge Sort","Paralelo",1,10000,"INVERTIDA",4,0.7257,9531.031512041152,true
"Merge Sort","Paralelo",1,10000,"INVERTIDA",5,0.7456,9503.98094480748,true
"Merge Sort","Paralelo",2,10000,"INVERTIDA",1,0.8179,9411.437357872772,true
"Merge Sort","Paralelo",2,10000,"INVERTIDA",2,0.7366,9516.12430423459,true
"Merge Sort","Paralelo",2,10000,"INVERTIDA",3,0.68,9596.070850476272,true
"Merge Sort","Paralelo",2,10000,"INVERTIDA",4,0.6971,9571.236486036338,true
"Merge Sort","Paralelo",2,10000,"INVERTIDA",5,0.6822,9592.840998646896,true
"Merge Sort","Paralelo",4,10000,"INVERTIDA",1,0.6995,9567.799804406397,true
"Merge Sort","Paralelo",4,10000,"INVERTIDA",2,0.677,9600.492075754502,true
"Merge Sort","Paralelo",4,10000,"INVERTIDA",3,0.686,9587.286620879562,true
"Merge Sort","Paralelo",4,10000,"INVERTIDA",4,0.6764,9601.378671646413,true
"Merge Sort","Paralelo",4,10000,"INVERTIDA",5,0.7067,9557.560070764504,true
"Merge Sort","Paralelo",8,10000,"INVERTIDA",1,0.8161,9413.640361153208,true
"Merge Sort","Paralelo",8,10000,"INVERTIDA",2,0.7169,9543.230977529887,true
"Merge Sort","Paralelo",8,10000,"INVERTIDA",3,0.7229,9534.897038339272,true
"Merge Sort","Paralelo",8,10000,"INVERTIDA",4,0.7214,9536.974019886917,true
"Merge Sort","Paralelo",8,10000,"INVERTIDA",5,0.679,9597.542421094524,true
"Bubble Sort","Serial",1,100000,"INVERTIDA",1,3038.7943,3523.6447361017804,true
"Bubble Sort","Serial",1,100000,"INVERTIDA",2,3037.3504,3524.105991314723,true
"Bubble Sort","Serial",1,100000,"INVERTIDA",3,3020.054,3529.648956285745,true
"Bubble Sort","Serial",1,100000,"INVERTIDA",4,3027.503,3527.2577846425547,true
"Bubble Sort","Serial",1,100000,"INVERTIDA",5,3023.3379,3528.594058185425,true
"Insertion Sort","Serial",1,100000,"INVERTIDA",1,1817.9949,4025.452665214689,true
"Insertion Sort","Serial",1,100000,"INVERTIDA",2,1801.8737,4034.2014417049068,true
"Insertion Sort","Serial",1,100000,"INVERTIDA",3,1818.5105,4025.17416019277,true
"Insertion Sort","Serial",1,100000,"INVERTIDA",4,1805.3257,4032.321399351966,true
"Insertion Sort","Serial",1,100000,"INVERTIDA",5,1793.1041,4038.9941100799024,true
"Quick Sort","Serial",1,100000,"INVERTIDA",1,3.4814,10000.0,true
"Quick Sort","Serial",1,100000,"INVERTIDA",2,3.6856,10000.0,true
"Quick Sort","Serial",1,100000,"INVERTIDA",3,3.6631,10000.0,true
"Quick Sort","Serial",1,100000,"INVERTIDA",4,3.4534,10000.0,true
"Quick Sort","Serial",1,100000,"INVERTIDA",5,3.5143,10000.0,true
"Merge Sort","Serial",1,100000,"INVERTIDA",1,5.4763,9812.55053603096,true
"Merge Sort","Serial",1,100000,"INVERTIDA",2,7.02,9564.232444468606,true
"Merge Sort","Serial",1,100000,"INVERTIDA",3,6.1233,9700.885529209594,true
"Merge Sort","Serial",1,100000,"INVERTIDA",4,5.4826,9811.400848469695,true
"Merge Sort","Serial",1,100000,"INVERTIDA",5,5.6868,9774.8346315739,true
"Bubble Sort","Paralelo",1,100000,"INVERTIDA",1,3066.0766,3514.9715391021023,true
"Bubble Sort","Paralelo",1,100000,"INVERTIDA",2,3066.3285,3514.89182942453,true
"Bubble Sort","Paralelo",1,100000,"INVERTIDA",3,5014.1941,3041.8228123317094,true
"Bubble Sort","Paralelo",1,100000,"INVERTIDA",4,4976.17,3049.072853178541,true
"Bubble Sort","Paralelo",1,100000,"INVERTIDA",5,3006.8736,3533.8948521118,true
"Bubble Sort","Paralelo",2,100000,"INVERTIDA",1,766.0234,4879.343790777414,true
"Bubble Sort","Paralelo",2,100000,"INVERTIDA",2,739.8497,4913.849669878167,true
"Bubble Sort","Paralelo",2,100000,"INVERTIDA",3,742.0014,4910.966956128559,true
"Bubble Sort","Paralelo",2,100000,"INVERTIDA",4,753.3312,4895.925571546373,true
"Bubble Sort","Paralelo",2,100000,"INVERTIDA",5,743.2964,4909.236052169537,true
"Bubble Sort","Paralelo",4,100000,"INVERTIDA",1,196.3062,6235.210917588569,true
"Bubble Sort","Paralelo",4,100000,"INVERTIDA",2,193.524,6249.457299019343,true
"Bubble Sort","Paralelo",4,100000,"INVERTIDA",3,191.1115,6261.97772876039,true
